target_variable,T2M_toc,QV2M_toc,TQL_toc,W2M_toc
1181.6396,27.55623779,0.019594172,0.15368652,9.149568566
1242.8286,27.17617188,0.019617068,0.16137695,9.041867985
1204.7183,26.94527588,0.019540798,0.16168213,9.003130559
1171.0447,26.77089844,0.019487437,0.15246582,9.203060205
1125.8802,26.59987793,0.019418834,0.1373291,9.378762429
1064.8761,26.44899902,0.019334985,0.12524414,9.364518714
1015.5141,26.33016357,0.019251114,0.123809814,9.406090001
984.6116,26.23555908,0.019205399,0.1199646,9.804666553
959.6838,26.16283569,0.019182589,0.10958862,10.27531248
940.3235,26.09432373,0.019167399,0.098236084,10.7190651
934.4571,26.05001221,0.019144623,0.09716797,11.72904339
950.4885,26.00228271,0.019114224,0.09124756,12.34880834
897.3235,26.15841064,0.01921348,0.083862305,13.56623613
1019.6146,26.97652588,0.019495687,0.092803955,17.65542395
1121.4191,27.53780518,0.01956428,0.11053467,20.48869573
1233.8993,28.00036011,0.019541342,0.1194458,21.0419857
1298.5269,28.44320068,0.019152217,0.12011719,18.5226134
1335.9303,28.96755371,0.01862579,0.107940674,14.82717668
1359.7267,29.52199707,0.018290116,0.07720947,11.74639181
1338.7561,30.09502563,0.018251985,0.067108154,10.07981188
1332.5801,30.33800659,0.018503593,0.06399536,9.754263277
1333.8894,30.19558105,0.018701823,0.06564331,10.61651404
1287.2242,29.71618042,0.018984007,0.079711914,12.51578893
1252.3258,28.80269775,0.01964767,0.10446167,13.61315735
1242.2487,27.73012695,0.020196859,0.115753174,13.47136489
1307.3586,27.11412964,0.0203646,0.111083984,13.59904009
1279.6252,26.82946167,0.020341633,0.08816528,13.21355408
1239.0251,26.66463623,0.02025765,0.060424805,12.21355701
1186.1477,26.52074585,0.020135501,0.04475403,11.34215599
1126.5926,26.35784302,0.020020992,0.04055786,10.64551162
1091.7559,26.22466431,0.01998276,0.04550171,10.46554738
1046.474,26.12322388,0.019997947,0.05682373,10.6246201
1017.5312,26.08913574,0.020005535,0.07260132,11.21310068
995.8182,26.10442505,0.02000545,0.08456421,11.67351727
967.4726,26.15096436,0.020035906,0.091796875,11.81489373
961.7521,26.20647583,0.020104548,0.096466064,11.92539695
919.4426,26.41015015,0.020249506,0.09362793,11.85422041
951.4611,27.18575439,0.020684421,0.0897522,13.79107769
1013.8413,27.85778198,0.020867575,0.089019775,16.35350248
1069.6013,28.38973389,0.020959057,0.08868408,16.66965986
1142.4618,28.95342407,0.020905612,0.08859253,15.19061329
1191.2783,29.49419556,0.020859778,0.08935547,13.4110528
1214.7879,29.9354187,0.02085974,0.084625244,11.87168575
1232.2684,30.21517334,0.020875027,0.07775879,10.62122504
1230.7684,30.32595215,0.020714827,0.062332153,10.77000974
1215.7774,30.30327759,0.020478325,0.044555664,11.84564842
1196.6287,30.05046997,0.020432543,0.030601501,13.60354274
1177.3448,29.28029785,0.02080637,0.017082214,14.53162405
1205.6276,28.21309814,0.020806355,0.009017944,15.36169874
1274.3266,27.45122681,0.02062324,0.006462097,16.83651569
1291.9726,27.03551636,0.020440167,0.00376606,17.76231391
1264.7489,26.80184326,0.020234168,0.002206802,17.77646084
1234.6821,26.62706909,0.020043416,0.001788139,17.97654264
1175.1426,26.43480835,0.019844992,0.001783371,17.93563275
1131.4897,26.25762329,0.019570295,0.002188683,18.01274581
1082.8102,26.09459839,0.019364256,0.002449989,18.59651314
1036.4572,25.95580444,0.019265078,0.002833366,18.39084965
1031.8987,25.90661011,0.019265104,0.010406494,17.68770159
1019.8336,25.95668945,0.019318523,0.015258789,17.68725577
1060.3525,26.03963623,0.019387184,0.013591766,17.92638251
1063.5127,26.22713623,0.019593177,0.012470245,17.1599835
1211.444,26.97390137,0.01985258,0.02381134,18.84668755
1390.8837,27.63179932,0.01971526,0.03791809,21.07487085
1492.0309,28.25209961,0.019722907,0.052459717,21.92412302
1563.5603,28.74239502,0.019646633,0.06967163,20.6055229
1573.3082,29.17754517,0.019516945,0.10372925,18.48098758
1561.5763,29.48549805,0.01942539,0.14654541,16.6719693
1569.2292,29.69188843,0.019425383,0.17358398,16.02200031
1559.9533,29.66176758,0.019341467,0.17907715,16.25873447
1501.0802,29.44442139,0.019326206,0.16766357,16.68556292
1437.2504,28.97316895,0.019562723,0.12561035,17.10296316
1333.52,28.28884277,0.01987554,0.0871582,16.8901697
1293.9553,27.5732666,0.019997627,0.060272217,16.19138107
1357.6721,27.16060791,0.020020477,0.05038452,15.79863358
1336.3479,26.98250732,0.019997567,0.04017639,15.95017869
1321.4516,26.89040527,0.019936519,0.032211304,16.13850327
1239.1787,26.78676758,0.019944144,0.020561218,15.44129337
1174.6521,26.67983398,0.019875465,0.013778687,14.8170836
1113.3968,26.59108887,0.019799165,0.011585236,14.44279168
1065.0618,26.50209961,0.019768681,0.013450623,14.41036033
1046.0334,26.4338623,0.019745776,0.024871826,14.46357521
1007.4479,26.35524902,0.019692358,0.04272461,13.97742159
1001.4671,26.25539551,0.019593162,0.055480957,13.54449455
1024.5948,26.18306885,0.019432925,0.06271362,12.99749623
1034.2885,26.27868042,0.01941764,0.05644226,12.83935033
1166.0881,26.95250854,0.019554945,0.04206848,15.92967745
1356.2503,27.57988892,0.01934893,0.052856445,19.87366861
1449.8773,28.16561279,0.019112404,0.0854187,21.51205393
1530.5432,28.69463501,0.018914036,0.11026001,20.61880225
1560.7291,29.20974121,0.018883526,0.09631348,18.34187312
1555.4068,29.50023804,0.018791968,0.08294678,16.02624562
1580.3891,29.61687622,0.018692771,0.07510376,14.49137469
1595.552,29.61696777,0.018624097,0.07092285,13.8547485
1532.2016,29.48467407,0.018593574,0.059677124,13.35349799
1452.2496,29.1652771,0.01881483,0.050872803,13.30576239
1332.9398,28.58999023,0.01938705,0.04083252,12.5160205
1300.7945,27.82229004,0.01981431,0.02733612,11.02917626
1365.5089,27.32735596,0.01986011,0.017578125,10.52402388
1350.1568,27.01522217,0.019821962,0.020133972,10.06875583
1326.6428,26.80037842,0.019776167,0.024864197,9.376134636
1270.0319,26.62398682,0.019745622,0.027992249,9.40529861
1189.6511,26.43963013,0.019730331,0.029525757,9.677873903
1142.3083,26.26506958,0.019753188,0.031234741,9.962579713
1084.1682,26.1144043,0.019768419,0.038391113,10.35122992
1047.2915,26.00783691,0.019753119,0.049804688,11.08437202
1028.6296,25.94277344,0.019714933,0.06460571,11.89810707
999.9791,25.91610107,0.019661497,0.07110596,12.2164964
1032.547,25.90932617,0.019608073,0.07788086,12.12831113
1046.7291,26.08980713,0.019684356,0.07650757,12.18409726
1166.472,26.81466064,0.01994375,0.06890869,14.57686066
1348.078,27.3416687,0.019867457,0.05517578,17.51643425
1448.0051,27.82241211,0.01973013,0.043167114,18.66601287
1528.809,28.39589844,0.019516503,0.04508972,17.09161364
1578.1831,28.99529419,0.019356284,0.05482483,13.31953352
1587.0909,29.48415527,0.019157918,0.07028198,9.985185789
1589.9042,29.95250854,0.019096889,0.09326172,8.644994789
1555.5304,30.22316895,0.019104527,0.088134766,8.935430378
1484.1176,30.22661743,0.019165572,0.08074951,9.956552895
1426.1999,29.92373047,0.019302897,0.07763672,11.3616624
1311.4615,29.23305664,0.01988271,0.08230591,11.75533584
1299.1634,28.33800659,0.020508302,0.091918945,11.19269714
1351.521,27.74404297,0.020676132,0.09844971,11.63650208
1338.041,27.35494385,0.020721894,0.106170654,12.06482597
1332.2763,27.08422241,0.020668471,0.10769653,12.36156742
1246.9581,26.9006897,0.020584522,0.10357666,12.62643314
1175.4098,26.74797974,0.020447168,0.09988403,12.88186647
1125.2954,26.61824951,0.020325083,0.097076416,13.09496223
1087.7439,26.49093018,0.02019537,0.09170532,13.54541023
1063.2011,26.43395386,0.020027503,0.07785034,13.94495778
1032.7793,26.35814819,0.019890161,0.07070923,12.64590251
1023.8123,26.25826416,0.01973756,0.09158325,10.40950679
1038.0907,26.21343384,0.019577336,0.11679077,9.648298313
1039.6555,26.38186035,0.01963837,0.12231445,10.35569341
1155.1918,27.13424072,0.019783337,0.11743164,13.68425002
1361.0058,27.63713989,0.019714693,0.117370605,14.64737134
1450.5867,28.06157837,0.019714698,0.12475586,14.14698071
1513.5728,28.37584839,0.019699452,0.11920166,13.3074863
1551.1833,28.65566406,0.01963844,0.11135864,12.21629861
1551.115,28.83498535,0.019646095,0.097229004,11.38656503
1584.8972,28.94951782,0.019623239,0.08886719,10.89772982
1544.9778,28.99025879,0.019608017,0.09359741,10.41364206
1465.0758,28.92650757,0.019585177,0.09698486,10.2618691
1388.9397,28.70424805,0.019638635,0.09564209,10.57456054
1306.7314,28.27156982,0.019966738,0.0904541,10.17871646
1299.4148,27.66539917,0.020294812,0.08062744,8.810237617
1348.2535,27.30358276,0.020195626,0.0713501,8.393865566
1319.9978,27.11727295,0.020119334,0.06976318,8.051152762
1296.6991,26.95412598,0.02009643,0.0796814,7.715322414
1244.0337,26.82784424,0.020119317,0.09106445,8.046122082
1198.0612,26.69863281,0.020142214,0.09701538,8.865191311
1118.9825,26.58321533,0.020142224,0.091156006,9.920153755
1068.23,26.47634277,0.020142239,0.093811035,10.45173495
1043.2536,26.40929565,0.020104108,0.13067627,10.36623867
1034.392,26.34649048,0.020043086,0.15002441,9.502100943
1030.2787,26.29888306,0.019959169,0.15429688,8.408177074
1057.4292,26.24575195,0.019875241,0.106048584,7.92771021
1058.7624,26.32283936,0.019951522,0.05581665,8.621459447
1174.2881,26.95067749,0.020172765,0.034744263,11.37710678
1330.259,27.5602356,0.020111712,0.0345459,10.52252756
1414.0132,28.11980591,0.019760737,0.06365967,7.960073746
1504.1896,28.54256592,0.019554727,0.11175537,6.573382091
1550.6175,28.98461304,0.019470798,0.16998291,5.957970306
1546.1007,29.38948975,0.019318206,0.18518066,5.098153868
1584.6124,29.72643433,0.019211395,0.19299316,5.160526769
1517.6962,29.85790405,0.019264808,0.17895508,6.087437423
1498.8335,29.83690796,0.019356366,0.1661377,5.709696463
1413.8883,29.73470459,0.019364,0.16137695,4.35922172
1336.5994,29.33376465,0.01968441,0.16101074,4.524135752
1359.6602,28.72524414,0.020508334,0.13043213,4.609635967
1385.6661,28.25716553,0.020905016,0.09613037,5.112575521
1352.759,27.93578491,0.020851571,0.08068848,6.550211325
1302.5267,27.69362793,0.02085154,0.07904053,6.706866273
1261.502,27.45745239,0.020820996,0.0826416,5.790192217
1182.5697,27.25869141,0.020714166,0.1071167,5.186931191
1114.303,27.06643066,0.020584453,0.11505127,5.095320249
1103.3156,26.89135132,0.02048526,0.10757446,4.979528197
1047.5315,26.77419434,0.020408964,0.10076904,5.067167343
1035.846,26.68047485,0.020355552,0.09060669,5.670905548
1016.9528,26.59142456,0.020279245,0.0765686,6.356271632
1023.3954,26.46199951,0.020080872,0.07913208,6.721720546
1023.2576,26.57009277,0.020119008,0.08013916,7.160876145
1131.5777,27.22142944,0.020202922,0.09265137,9.628816818
1252.4831,27.68514404,0.020027446,0.1015625,11.95310484
1341.821,28.10366211,0.019882489,0.106658936,14.18755635
1379.5461,28.35756836,0.019859606,0.10882568,14.88836929
1358.1238,28.55172119,0.019897765,0.08514404,14.14818893
1310.0178,28.67092285,0.019790947,0.06628418,12.16327908
1273.3347,28.71523438,0.019707022,0.11831665,9.758473256
1248.6656,28.51998291,0.019707024,0.14788818,9.736271933
1194.2953,28.28655396,0.01982147,0.13250732,11.61115885
1190.9597,27.98690186,0.019989315,0.11706543,11.07609415
1174.1955,27.5800415,0.020218194,0.082855225,7.404715
1201.8174,27.14406738,0.020546256,0.093933105,3.970356428
1245.8999,26.95543823,0.020538628,0.094573975,6.571197814
1226.9413,26.87462769,0.020363158,0.06199646,9.507265044
1196.3256,26.83022461,0.02018006,0.04598999,11.3765902
1145.3342,26.7555481,0.020073257,0.05455017,11.47730259
1090.0167,26.66286621,0.020019824,0.066833496,10.89550893
1047.1083,26.57332764,0.020004537,0.07281494,10.79222094
1014.697,26.48812256,0.019958735,0.07266235,11.34528792
977.5119,26.41802368,0.01990531,0.06454468,11.61138771
945.8347,26.36376343,0.01985189,0.06488037,10.69094568
940.7673,26.33239136,0.01982137,0.08862305,9.163831119
934.6042,26.31691895,0.019783236,0.120513916,8.51347121
893.9088,26.41234741,0.019821387,0.14050293,7.919664598
930.0346,26.96880493,0.020118946,0.14855957,7.948055692
1022.9627,27.4291626,0.019851912,0.13665771,8.867979569
1077.5919,27.66054688,0.019829022,0.105285645,8.240750611
1147.0264,28.08779297,0.019699335,0.11450195,7.504943363
1200.6723,28.4112793,0.019600153,0.15411377,7.503409153
1199.5547,28.46047363,0.019592546,0.12451172,9.016480196
1216.3504,28.45153198,0.019493409,0.0869751,11.06275467
1208.8006,28.47554932,0.019287433,0.07366943,11.25109748
1181.58,28.28695068,0.01903571,0.054122925,8.972460459
1173.2317,27.871698,0.018959476,0.049087524,6.936548182
1143.3525,27.37911377,0.01904348,0.060195923,4.341022514
1198.6622,26.8767334,0.019272322,0.095947266,3.421343953
1261.8157,26.5598999,0.019325685,0.07928467,4.48849359
1264.7718,26.4788147,0.018913707,0.046447754,4.20969267
1249.1214,26.55373535,0.018417781,0.023582458,3.494333181
1203.6493,26.60146484,0.018104983,0.022216797,3.065099955
1121.521,26.5486084,0.018036319,0.029281616,3.052408507
1063.8571,26.44396362,0.018021064,0.043945312,3.439965071
1041.6667,26.28945313,0.018120255,0.063079834,3.999258128
1020.6355,26.15493164,0.018288108,0.0730896,4.504683575
998.5871,26.04473267,0.018402558,0.078063965,4.971557734
1001.1677,25.93261108,0.018570395,0.08590698,5.612132652
1031.2159,25.87191162,0.018768761,0.09649658,6.34543263
1029.7281,26.015802,0.019173153,0.10437012,7.081682924
1171.1179,26.90859375,0.019837,0.10971069,9.697455991
1390.3818,27.49651489,0.020119376,0.11514282,11.47100168
1503.7457,28.01650391,0.020386478,0.10864258,11.53267492
1590.987,28.49736938,0.020417076,0.0987854,10.56860847
1648.3016,28.93856201,0.020325536,0.08987427,9.769160907
1614.0382,29.22701416,0.020264486,0.08544922,8.979766532
1630.5747,29.41298828,0.020157695,0.105529785,8.090779588
1526.344,29.48845825,0.020005088,0.1459961,7.54776318
1476.9174,29.46364746,0.019821974,0.1854248,7.426132671
1411.2606,29.29476318,0.019821994,0.20983887,8.322340216
1288.6965,28.86196289,0.020287449,0.18249512,8.820167498
1297.0393,28.22524414,0.020951279,0.14111328,8.195025186
1352.1235,27.79754028,0.02108863,0.10549927,8.961323298
1325.8956,27.51668701,0.021149658,0.085235596,9.66208372
1296.0243,27.28716431,0.021172546,0.08016968,9.946126259
1248.8808,27.10115967,0.021164915,0.088409424,9.485254304
1167.8378,26.94954834,0.021134391,0.097717285,9.33579895
1108.937,26.85970459,0.021050466,0.11062622,9.551903632
1072.6181,26.76848755,0.0209818,0.13879395,9.427717587
1038.8699,26.69240723,0.020913137,0.15441895,8.684849748
1010.632,26.61239014,0.020752927,0.14923096,8.34018403
1004.5599,26.50460205,0.020058665,0.09713745,8.89862226
1027.1391,26.25020752,0.019257594,0.07131958,10.09743318
1026.4553,26.08849487,0.019005835,0.070617676,11.51565173
1151.6209,26.45351563,0.018746447,0.070251465,12.34630039
1328.5074,26.86849365,0.017853813,0.0899353,11.21039819
1416.9214,27.13155518,0.017312124,0.09164429,10.49360767
1484.1837,27.48604736,0.017060347,0.07424927,10.72161707
1504.4956,27.77868042,0.016999325,0.0675354,9.571491637
1428.7423,28.02666626,0.016999373,0.063690186,6.81837546
1440.4784,28.29848633,0.016930789,0.08190918,3.90654816
1429.6463,28.48543701,0.016847018,0.09460449,1.227499565
1397.1931,28.54036865,0.016770896,0.08956909,1.393683514
1325.1607,28.43987427,0.01671758,0.08114624,2.806736847
1248.1695,28.18016968,0.016954087,0.07702637,3.293192287
1253.1257,27.79671631,0.017503394,0.069488525,2.9910861
1286.191,27.57686768,0.017770423,0.059829712,2.59639632
1254.5149,27.50820313,0.017808571,0.044952393,2.773247139
1215.3504,27.35457764,0.017976418,0.03302002,3.475487046
1145.3422,27.10387573,0.018190103,0.033691406,4.645964446
1088.7184,26.80654297,0.01829694,0.036315918,5.927281715
1042.8373,26.56591187,0.018281687,0.04324341,7.065167583
1010.6627,26.33345947,0.018258795,0.0725708,7.678433255
979.1966,26.16219482,0.018266434,0.108673096,7.953374125
959.4221,25.99126587,0.018274102,0.11746216,8.237284179
967.1081,25.84200439,0.018228332,0.111328125,7.338534774
993.082,25.79226074,0.018075781,0.11404419,5.466764658
996.4066,26.01275024,0.018053157,0.118499756,3.729937299
1119.0425,26.59746704,0.017900888,0.12536621,3.473407699
1279.9639,27.02749023,0.017756268,0.15771484,3.782529459
1353.2887,27.55495605,0.01771085,0.18096924,5.786483267
1421.8489,27.97167358,0.017818032,0.15698242,6.952475547
1467.0738,28.40456543,0.017978212,0.108551025,7.192109553
1468.5525,28.74715576,0.018138366,0.10595703,7.913846014
1495.1805,28.83513794,0.018252784,0.10284424,8.516850628
1513.5731,28.73665771,0.018306097,0.0914917,8.421073365
1475.3708,28.57583008,0.018313574,0.08078003,8.585794711
1425.906,28.2986084,0.01839726,0.08319092,9.411835034
1318.0343,27.8210083,0.018725118,0.06964111,9.44529956
1305.216,27.18135986,0.019213252,0.049835205,8.089436318
1361.8715,26.77022705,0.019274186,0.0365448,7.526646056
1330.7297,26.52468262,0.01918251,0.027687073,7.16279929
1315.1178,26.35375366,0.019083245,0.023605347,6.619344936
1247.0669,26.21224365,0.018946102,0.022285461,5.903753483
1182.9323,26.10152588,0.018778251,0.024520874,5.233540384
1104.6964,26.02697144,0.018595044,0.024620056,4.613797912
1067.9465,26.00496826,0.018411895,0.028259277,3.984292494
1034.4205,26.03154907,0.018236384,0.029899597,3.336328472
1012.069,26.0005127,0.018106658,0.028450012,3.021303611
1002.3238,25.92244873,0.017999833,0.024993896,3.081109375
1033.0643,25.86513672,0.017862493,0.018959045,3.245758775
1020.3773,25.93731079,0.018022694,0.013671875,3.482044099
1147.0947,26.72216187,0.018076075,0.011009216,5.111721772
1335.2163,27.31936035,0.018175205,0.01115036,6.117213514
1433.799,27.94024048,0.018243778,0.01752472,7.038470902
1518.1012,28.50744019,0.01828187,0.024803162,8.096417207
1548.5751,29.00997314,0.018365776,0.039855957,8.895909602
1549.3311,29.34319458,0.018419182,0.060516357,9.193269299
1584.9613,29.56530151,0.018381026,0.07473755,8.771694324
1614.8907,29.74569092,0.01833525,0.07522583,7.664409217
1561.1725,29.79677734,0.0182056,0.07510376,6.198613427
1439.2496,29.67550049,0.017953942,0.07055664,3.94584704
1330.5138,29.46837769,0.01769469,0.053756714,1.250898129
1317.0643,28.9883667,0.018526454,0.03656006,1.531039047
1371.331,28.47597656,0.019739714,0.029296875,3.516575299
1358.9255,28.14156494,0.019724501,0.031311035,5.57050698
1321.4487,27.81191406,0.019701649,0.04057312,7.555162784
1262.6435,27.47054443,0.019671166,0.04698181,9.214850485
1202.6632,27.10402832,0.019594913,0.056243896,10.33972447
1140.4412,26.75484619,0.019533899,0.057022095,11.04636564
1095.722,26.46016846,0.019427028,0.05117798,11.38853117
1055.2946,26.22088013,0.019266706,0.04698181,11.37279529
1028.5734,26.05751953,0.019091222,0.040267944,11.41444016
1024.427,25.94689331,0.01895405,0.038497925,11.10510815
1036.7316,25.86016235,0.01887772,0.037139893,10.81044455
1033.9037,26.1135498,0.019121736,0.041412354,10.96033462
1173.5241,27.08184204,0.019533549,0.051818848,13.85552816
1365.2695,27.71447144,0.019823357,0.070007324,15.21242908
1450.5932,28.27236328,0.020014046,0.08804321,16.0503402
1526.6536,28.78566895,0.020036908,0.09454346,15.89424599
1571.6926,29.23186646,0.020013904,0.092437744,14.80089148
1576.3933,29.57259521,0.019983213,0.09158325,13.32433563
1582.5935,29.78521118,0.019960193,0.08981323,12.21128596
1604.5696,29.89901123,0.019960094,0.08175659,11.790716
1541.7193,29.89711914,0.01995241,0.07821655,11.25907215
1430.7101,29.71706543,0.01998291,0.08319092,10.70863299
1346.5743,29.19353638,0.020326255,0.09173584,9.508593245
1356.9525,28.42485962,0.020806998,0.09472656,8.102507775
1397.1912,27.91573486,0.020761173,0.09072876,8.63001766
1374.526,27.59688721,0.020707708,0.084503174,9.395590194
1345.8431,27.35250244,0.020677133,0.07723999,9.846751321
1296.4349,27.1786438,0.020631243,0.06903076,10.13650896
1245.2524,27.03878174,0.020577757,0.063690186,10.22124181
1168.1423,26.92501221,0.020516729,0.063568115,10.22394464
1138.4788,26.78249512,0.020463306,0.07009888,9.833274141
1108.4032,26.67196045,0.020448012,0.07980347,9.538097634
1071.6089,26.61159668,0.020432765,0.0881958,9.26092768
1063.2164,26.53045044,0.020409968,0.09335327,8.64165297
1036.8563,26.45574341,0.020364163,0.10089111,7.837525933
1016.4906,26.61480103,0.020448055,0.10116577,7.143990268
1095.5557,27.52019653,0.020722691,0.10043335,8.771429421
1234.7673,28.09795532,0.020547178,0.10076904,9.477826376
1340.7507,28.57216797,0.020264877,0.1043396,8.898614274
1413.6126,28.98946533,0.01999784,0.120391846,8.78144154
1447.3937,29.30446777,0.019860517,0.12646484,8.573310196
1421.3831,29.56142578,0.019746084,0.13293457,7.582936637
1411.1497,29.7204834,0.01960113,0.13018799,6.430513239
1403.8993,29.79015503,0.019456176,0.122283936,5.472570586
1338.8924,29.79915771,0.019364612,0.11004639,5.197833134
1303.3519,29.72200928,0.01930343,0.08874512,5.326072091
1273.3459,29.46553955,0.019608563,0.069244385,5.454809695
1301.7063,28.84398804,0.020684341,0.05496216,4.584115331
1355.1221,28.41399536,0.02086748,0.040359497,5.137130568
1333.0777,28.09719238,0.020867491,0.024711609,5.979626512
1294.1698,27.83455811,0.020913208,0.020599365,6.653752205
1249.2815,27.6111084,0.020958891,0.018722534,6.912902892
1208.6808,27.35601196,0.020981705,0.024208069,6.756809691
1160.1008,27.14626465,0.020981662,0.042678833,6.406988325
1107.7083,26.96730957,0.02092823,0.060058594,6.007395392
1075.0878,26.85515747,0.020775627,0.071258545,5.776566647
1050.4284,26.74733887,0.020691691,0.080596924,5.561425125
1095.9911,26.68044434,0.02062301,0.08615112,5.535083335
1097.3005,26.60942993,0.020523807,0.0871582,5.486905779
1056.9735,26.68599854,0.020554304,0.08401489,5.561780973
1077.5068,27.36257324,0.020867083,0.070251465,7.155929036
1116.1983,27.92946777,0.020760247,0.0549469,9.262932697
1144.0125,28.43474731,0.020615285,0.038482666,11.04198658
1191.821,28.97240601,0.020493219,0.02180481,12.76597892
1246.9555,29.56136475,0.020485582,0.022514343,12.20370668
1266.2032,30.10643921,0.020386394,0.04185486,9.315511381
1249.3943,30.38173828,0.02048557,0.048294067,5.532127223
1188.4188,30.45644531,0.020363497,0.043884277,4.26017147
1159.7172,30.46105347,0.020043055,0.04524231,3.153585927
1131.5478,30.28304443,0.02002016,0.04814148,4.198215283
1119.5488,29.75008545,0.020470293,0.045196533,6.418465018
1159.5234,28.98555908,0.020989094,0.03955078,7.657519516
1230.8882,28.38335571,0.021164577,0.03895569,8.606937516
1235.4045,28.00896606,0.021202736,0.039520264,8.66129463
1230.3713,27.75490723,0.021286663,0.040802002,7.659200768
1196.838,27.56524048,0.02136296,0.04536438,6.051430821
1130.4601,27.44667969,0.021370595,0.05177307,4.479682297
1077.8375,27.38649902,0.021317199,0.060943604,4.045805285
1033.3614,27.29403076,0.021210397,0.06790161,4.566832566
1011.5333,27.17144165,0.021111226,0.071380615,6.147146717
997.6056,27.06871948,0.021004425,0.077178955,7.757392463
993.4268,27.01021729,0.020859472,0.08731079,7.907510495
1022.4864,26.96160278,0.020722141,0.09927368,8.252984911
1033.3378,26.98922119,0.020722141,0.09768677,9.328127135
1151.9793,27.54320679,0.020928124,0.08596802,12.95966384
1360.3673,28.02440796,0.020745011,0.08798218,16.24731174
1449.216,28.44362793,0.020516131,0.100494385,17.32103448
1551.4953,28.81176147,0.020371174,0.11312866,16.70811424
1605.1913,29.12770996,0.02027201,0.116363525,15.85212894
1574.7175,29.34615479,0.02018048,0.13244629,14.40777588
1481.9167,29.43047485,0.020088945,0.14569092,13.46256069
1428.1336,29.42504272,0.020066092,0.14837646,13.90669094
1398.1275,29.29857788,0.020127198,0.12689209,14.53686409
1309.9941,29.03771362,0.020279758,0.12060547,14.14300894
1221.9393,28.52773438,0.020592505,0.10702515,13.58989025
1233.4643,27.90288696,0.020706894,0.08029175,13.17544576
1282.6147,27.5367981,0.02073737,0.06832886,11.90105842
1256.7774,27.37215576,0.02078312,0.07052612,9.941099996
1236.4322,27.27578125,0.020790739,0.073516846,9.089441584
1190.6898,27.16732178,0.020821257,0.0637207,8.66577887
1124.6657,27.05755005,0.020783117,0.05909729,8.565903098
1068.0338,26.96376953,0.020767853,0.057678223,8.710231434
1022.0877,26.85439453,0.020775482,0.06317139,8.468896542
1006.2085,26.77312622,0.020775469,0.06982422,8.267001718
986.5227,26.72017822,0.020767825,0.07623291,8.169310622
1001.0803,26.69240723,0.02073729,0.084503174,8.837352301
1027.6013,26.68312988,0.020668607,0.084198,10.52196727
1035.1697,26.83565674,0.020668589,0.076934814,12.92011416
1180.4471,27.44881592,0.020813528,0.057907104,17.16374284
1358.0263,28.13787231,0.020668557,0.043289185,19.24938726
1453.2501,28.76107178,0.020729592,0.05393982,18.55543411
1513.1788,29.26577148,0.020889822,0.07659912,16.89599573
1545.9571,29.66655884,0.021011872,0.09048462,15.47010026
1551.6382,29.89296875,0.021111032,0.09881592,13.81630338
1587.5344,30.03310547,0.021187315,0.09677124,11.71873992
1577.1465,30.07259521,0.021194948,0.090423584,9.372648338
1520.3709,30.04735718,0.021210218,0.07675171,6.115622443
1439.8834,29.9269043,0.021164456,0.06399536,4.977689097
1329.973,29.54775391,0.021347577,0.066223145,5.28559838
1352.3349,28.96343384,0.021797748,0.093322754,4.567670454
1394.6537,28.51247559,0.021790162,0.09713745,5.316777858
1365.6285,28.16201172,0.021675786,0.10424805,6.480398872
1335.2473,27.88027344,0.021561366,0.0970459,7.792540828
1286.1137,27.6352478,0.021477468,0.08703613,8.707580382
1215.1601,27.4192749,0.021370623,0.09387207,9.100966891
1144.1147,27.23262939,0.021240937,0.10858154,8.53645947
1086.3486,27.07320557,0.021088434,0.12768555,7.445911576
1053.4586,26.94817505,0.020943517,0.15240479,6.386463755
1035.5465,26.87761841,0.020806171,0.17163086,5.544965409
1032.7302,26.84276733,0.020676427,0.18255615,5.11739162
1055.8694,26.79503784,0.020584853,0.18609619,5.071447476
1069.7889,26.83236084,0.020607775,0.18170166,5.513542482
1177.016,27.38695679,0.02099693,0.17102051,7.52910267
1320.2342,27.89544067,0.020905428,0.1663208,10.50765677
1404.521,28.23876343,0.020791017,0.16864014,11.21080832
1397.7499,28.53997192,0.02050105,0.17144775,11.52984474
1389.939,28.86629639,0.020180596,0.17553711,11.98941475
1368.841,29.09975586,0.01993646,0.18359375,11.02382619
1367.5244,29.27651367,0.019684702,0.19592285,8.545581921
1385.9198,29.34688721,0.019402433,0.20568848,6.445567671
1363.804,29.27169189,0.019272724,0.19824219,5.814049545
1324.98,29.14193115,0.019150643,0.18029785,5.282253471
1222.6406,28.90780029,0.019280352,0.17102051,4.559446273
1238.9509,28.41896973,0.020127224,0.17663574,2.8900485
1279.7214,28.22945557,0.019875465,0.17944336,2.342277406
1251.7622,28.13381348,0.01956267,0.18371582,2.197096605
1225.6874,27.84026489,0.019722896,0.18933105,3.242938254
1176.0485,27.45058594,0.020005189,0.21368408,4.721212777
1127.6554,27.14364014,0.020096736,0.2565918,5.796201139
1081.2451,26.91326294,0.020127246,0.27783203,6.567721033
1050.4748,26.72997437,0.020111982,0.27001953,7.660268556
1021.3654,26.5944458,0.020066202,0.2607422,8.184626058
1006.545,26.48619995,0.019997539,0.27392578,7.371636491
999.4884,26.36187134,0.019860215,0.2598877,6.067759713
1028.7505,26.26668701,0.019547414,0.24176025,4.980383668
